campaign_id,campaign_name,channel,channel_category,target_audience,target_region,ad_spend_usd,impressions,clicks,click_through_rate_pct,leads_generated,cost_per_lead_usd,mql_qualified_leads,sql_sales_opportunities,pipeline_created_usd,conversions,revenue_generated_usd,return_on_ad_spend,customer_acquisition_cost_usd,roi_pct,start_date,end_date,campaign_status
CAMP-2026-01090,High-Throughput Streaming Engine - Q3 2026 [Phase 2],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Cloud Native DevOps & SRE Architects,Middle East,61000.0,131565,4118,3.13,935,65.24,590,271,2742202.29,118,566690.0,9.29,516.95,829.0,2024-07-15,2024-09-17,Completed
CAMP-2026-01091,Edge AI for Smart Robotics - Q4 2026 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,Enterprise Data Engineering Leads,Middle East,65300.0,69295,4033,5.82,778,83.93,541,218,3307236.15,62,723524.0,11.08,1053.23,1008.0,2026-01-27,2026-03-30,Completed
CAMP-2026-01092,GenAI Enterprise Copilot Accelerator - Q1 2026 [Phase 1],Gartner & Forrester Summit Sponsorships,Events & Conferences,Fortune 500 CTOs & VP Infrastructure,Middle East,70800.0,305347,4397,1.44,212,333.96,110,30,1813009.51,8,454536.0,6.42,8850.0,542.0,2025-12-02,2025-12-27,Completed
CAMP-2026-01093,Cloud Cost Optimization 40% - Q2 2026 [Phase 2],Virtual Tech Demos & Hands-on Webinars,Owned Events,Fortune 500 CTOs & VP Infrastructure,APAC (Japan/Taiwan/SG),65100.0,84592,4568,5.4,786,82.82,583,151,2086236.69,30,555303.0,8.53,2170.0,753.0,2024-03-28,2024-04-21,Completed
CAMP-2026-01094,Cloud Cost Optimization 40% - Q3 2026 [Phase 3],Technical SEO & Pillar Blog Content,Organic Content,Healthcare & Life Sciences Tech Leads,Latin America,73600.0,351970,16613,4.72,1667,44.15,999,487,7857708.11,145,1871648.0,25.43,507.59,2443.0,2024-12-06,2025-02-01,Completed
CAMP-2026-01095,Developer Productivity Blitz - Q4 2026 [Phase 1],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Healthcare & Life Sciences Tech Leads,Western Europe,4700.0,22370,604,2.7,55,85.45,40,21,249384.35,6,77127.0,16.41,783.33,1541.0,2024-02-10,2024-04-19,Completed
CAMP-2026-01096,Cloud Cost Optimization 40% - Q1 2026 [Phase 2],Virtual Tech Demos & Hands-on Webinars,Owned Events,Global AI/ML Research Scientists,Middle East,85400.0,95719,5255,5.49,1331,64.16,588,240,3186722.49,82,1175104.0,13.76,1041.46,1276.0,2024-06-06,2024-07-03,Completed
CAMP-2026-01097,Next-Gen Lakehouse Migration - Q2 2026 [Phase 3],Programmatic Account-Based Display (ABM),ABM Display,FinTech Chief Information Security Officers (CISO),APAC (Japan/Taiwan/SG),79100.0,370198,5590,1.51,302,261.92,150,72,1781361.68,26,654948.0,8.28,3042.31,728.0,2026-04-07,2026-05-26,Completed
CAMP-2026-01098,Automated Compliance & SOC2 - Q3 2026 [Phase 1],Developer Hackathons & Open Source Grants,Community,Global AI/ML Research Scientists,Global Multi-Region,50800.0,157024,11981,7.63,1621,31.34,800,200,1503890.44,59,558292.0,10.99,861.02,999.0,2026-06-17,2026-08-05,Active
CAMP-2026-01099,Unified Customer 360 AI - Q4 2026 [Phase 2],Gartner & Forrester Summit Sponsorships,Events & Conferences,Enterprise Data Engineering Leads,Western Europe,19800.0,70844,1594,2.25,56,353.57,40,18,307143.29,3,101178.0,5.11,6600.0,411.0,2025-05-04,2025-06-12,Completed
CAMP-2026-01100,Real-Time Telemetry at Scale - Q1 2026 [Phase 3],Technical SEO & Pillar Blog Content,Organic Content,Healthcare & Life Sciences Tech Leads,North America,25800.0,132194,7350,5.56,966,26.71,548,285,3791549.41,119,761616.0,29.52,216.81,2852.0,2024-07-21,2024-08-11,Completed
CAMP-2026-01101,Next-Gen Lakehouse Migration - Q2 2026 [Phase 1],Executive Newsletter Sponsorships,Sponsored Content,FinTech Chief Information Security Officers (CISO),Middle East,78300.0,146512,7941,5.42,1154,67.85,777,380,2853722.31,125,1066446.0,13.62,626.4,1262.0,2024-10-03,2024-11-14,Completed
CAMP-2026-01102,Automated Compliance & SOC2 - Q3 2026 [Phase 2],Regional Strategic Partner Co-Marketing,Partner Co-Op,FinTech Chief Information Security Officers (CISO),Middle East,30300.0,206676,6965,3.37,436,69.5,285,107,2105664.86,47,579942.0,19.14,644.68,1814.0,2024-05-21,2024-07-04,Completed
CAMP-2026-01103,Developer Productivity Blitz - Q4 2026 [Phase 3],LinkedIn B2B Sponsored Content & InMail,Paid Social,Healthcare & Life Sciences Tech Leads,ANZ,83500.0,354652,6632,1.87,360,231.94,156,56,3735069.25,18,997825.0,11.95,4638.89,1095.0,2026-04-10,2026-05-26,Completed
CAMP-2026-01104,GenAI Enterprise Copilot Accelerator - Q1 2026 [Phase 1],Developer Hackathons & Open Source Grants,Community,Global AI/ML Research Scientists,Global Multi-Region,8900.0,9029,586,6.49,183,48.63,73,27,345682.19,9,105376.0,11.84,988.89,1084.0,2024-08-03,2024-09-15,Completed
CAMP-2026-01105,Next-Gen Lakehouse Migration - Q2 2026 [Phase 2],Executive Newsletter Sponsorships,Sponsored Content,Enterprise Data Engineering Leads,Western Europe,14900.0,24088,872,3.62,183,81.42,80,38,567719.6,15,177012.0,11.88,993.33,1088.0,2025-04-15,2025-05-05,Completed
CAMP-2026-01106,GenAI Enterprise Copilot Accelerator - Q3 2026 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Enterprise Data Engineering Leads,ANZ,42500.0,78391,2924,3.73,600,70.83,295,74,2046920.77,25,484500.0,11.4,1700.0,1040.0,2026-03-23,2026-04-26,Completed
CAMP-2026-01107,Unified Customer 360 AI - Q4 2026 [Phase 1],Technical SEO & Pillar Blog Content,Organic Content,Retail E-Commerce Engineering Directors,North America,84800.0,155119,11696,7.54,1919,44.19,950,352,5645777.41,118,1740096.0,20.52,718.64,1952.0,2026-06-02,2026-07-06,Completed
CAMP-2026-01108,Real-Time Telemetry at Scale - Q1 2026 [Phase 2],YouTube Deep-Dive Tech Architecture,Video Marketing,Fortune 500 CTOs & VP Infrastructure,Latin America,52900.0,114334,3350,2.93,571,92.64,311,130,1385387.58,29,505195.0,9.55,1824.14,855.0,2024-12-28,2025-03-21,Completed
CAMP-2026-01109,High-Throughput Streaming Engine - Q2 2026 [Phase 3],Google Search Ads - Enterprise Intent,Paid Search,Enterprise Data Engineering Leads,North America,94200.0,225747,7856,3.48,640,147.19,447,118,2494109.78,46,652806.0,6.93,2047.83,593.0,2025-12-02,2026-02-02,Completed
CAMP-2026-01110,Real-Time Telemetry at Scale - Q3 2026 [Phase 1],Technical SEO & Pillar Blog Content,Organic Content,Fortune 500 CTOs & VP Infrastructure,Western Europe,29800.0,30219,1786,5.91,898,33.18,584,262,3914381.48,105,953004.0,31.98,283.81,3098.0,2024-02-13,2024-03-28,Completed
CAMP-2026-01111,Next-Gen Lakehouse Migration - Q4 2026 [Phase 2],LinkedIn B2B Sponsored Content & InMail,Paid Social,Fortune 500 CTOs & VP Infrastructure,Western Europe,44800.0,434409,11034,2.54,238,188.24,146,63,1713525.77,15,492352.0,10.99,2986.67,999.0,2025-11-13,2026-01-20,Completed
CAMP-2026-01112,Edge AI for Smart Robotics - Q1 2026 [Phase 3],Programmatic Account-Based Display (ABM),ABM Display,FinTech Chief Information Security Officers (CISO),Middle East,21200.0,79786,1492,1.87,82,258.54,34,11,540348.32,4,130804.0,6.17,5300.0,517.0,2024-05-06,2024-06-11,Completed
CAMP-2026-01113,Automated Compliance & SOC2 - Q2 2026 [Phase 1],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Fortune 500 CTOs & VP Infrastructure,Western Europe,46900.0,285943,10151,3.55,655,71.6,356,90,2637855.46,18,567490.0,12.1,2605.56,1110.0,2026-05-16,2026-06-29,Completed
CAMP-2026-01114,Zero-Trust Perimeter Defense - Q3 2026 [Phase 2],Developer Hackathons & Open Source Grants,Community,SMB Growth Tech Founders,Middle East,39400.0,59393,3724,6.27,914,43.11,561,273,2821229.51,52,664284.0,16.86,757.69,1586.0,2025-10-20,2025-12-26,Completed
CAMP-2026-01115,Kubernetes Multi-Cloud Mesh - Q4 2026 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,FinTech Chief Information Security Officers (CISO),Latin America,63000.0,171582,11496,6.7,802,78.55,456,247,1717610.62,73,679140.0,10.78,863.01,978.0,2025-03-03,2025-04-07,Completed
CAMP-2026-01116,Real-Time Telemetry at Scale - Q1 2026 [Phase 1],YouTube Deep-Dive Tech Architecture,Video Marketing,Cloud Native DevOps & SRE Architects,Western Europe,63500.0,147346,3610,2.45,795,79.87,440,237,1620545.54,100,481965.0,7.59,635.0,659.0,2024-12-01,2025-01-26,Completed
CAMP-2026-01117,Edge AI for Smart Robotics - Q2 2026 [Phase 2],Virtual Tech Demos & Hands-on Webinars,Owned Events,Fortune 500 CTOs & VP Infrastructure,Global Multi-Region,25400.0,48433,2102,4.34,344,73.84,219,72,1270253.57,28,287528.0,11.32,907.14,1032.0,2026-05-29,2026-08-21,Active
CAMP-2026-01118,GenAI Enterprise Copilot Accelerator - Q3 2026 [Phase 3],Technical SEO & Pillar Blog Content,Organic Content,Retail E-Commerce Engineering Directors,Latin America,90200.0,71407,5277,7.39,2932,30.76,2102,680,3692494.24,144,1416140.0,15.7,626.39,1470.0,2026-02-03,2026-04-20,Completed
CAMP-2026-01119,GenAI Enterprise Copilot Accelerator - Q4 2026 [Phase 1],Google Search Ads - Enterprise Intent,Paid Search,Cloud Native DevOps & SRE Architects,Middle East,6100.0,58448,2373,4.06,62,98.39,25,9,118260.28,1,41419.0,6.79,6100.0,579.0,2025-06-26,2025-07-13,Completed
CAMP-2026-01120,Real-Time Telemetry at Scale - Q1 2026 [Phase 2],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,FinTech Chief Information Security Officers (CISO),Western Europe,5500.0,13950,512,3.67,68,80.88,50,19,179830.55,5,61105.0,11.11,1100.0,1011.0,2025-01-14,2025-03-16,Completed
CAMP-2026-01121,Unified Customer 360 AI - Q2 2026 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,Fortune 500 CTOs & VP Infrastructure,Global Multi-Region,11100.0,12661,647,5.11,202,54.95,90,41,458996.99,11,102231.0,9.21,1009.09,821.0,2025-11-12,2026-02-01,Completed
CAMP-2026-01122,Edge AI for Smart Robotics - Q3 2026 [Phase 1],Gartner & Forrester Summit Sponsorships,Events & Conferences,Global AI/ML Research Scientists,Middle East,65700.0,207231,5015,2.42,166,395.78,68,34,2095396.58,10,446103.0,6.79,6570.0,579.0,2025-07-17,2025-09-13,Completed
CAMP-2026-01123,Cloud Cost Optimization 40% - Q4 2026 [Phase 2],LinkedIn B2B Sponsored Content & InMail,Paid Social,Enterprise Data Engineering Leads,North America,63600.0,150586,4111,2.73,411,154.74,238,75,3557045.12,17,713592.0,11.22,3741.18,1022.0,2025-12-01,2026-01-08,Completed
CAMP-2026-01124,GenAI Enterprise Copilot Accelerator - Q1 2026 [Phase 3],Developer Hackathons & Open Source Grants,Community,SMB Growth Tech Founders,Latin America,85200.0,175228,13808,7.88,1816,46.92,1106,556,5044792.6,160,1922112.0,22.56,532.5,2156.0,2024-11-10,2024-12-14,Completed
CAMP-2026-01125,Zero-Trust Perimeter Defense - Q2 2026 [Phase 1],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Cloud Native DevOps & SRE Architects,Global Multi-Region,70700.0,262500,6720,2.56,879,80.43,590,225,2953953.43,42,1128372.0,15.96,1683.33,1496.0,2024-08-11,2024-08-26,Completed
CAMP-2026-01126,Kubernetes Multi-Cloud Mesh - Q3 2026 [Phase 2],YouTube Deep-Dive Tech Architecture,Video Marketing,SMB Growth Tech Founders,APAC (Japan/Taiwan/SG),21300.0,49385,1526,3.09,229,93.01,129,32,890566.54,8,200007.0,9.39,2662.5,839.0,2024-09-15,2024-12-09,Completed
CAMP-2026-01127,GenAI Enterprise Copilot Accelerator - Q4 2026 [Phase 3],Gartner & Forrester Summit Sponsorships,Events & Conferences,FinTech Chief Information Security Officers (CISO),North America,6100.0,18888,374,1.98,15,406.67,6,2,123828.12,1,42090.0,6.9,6100.0,590.0,2024-02-01,2024-03-20,Completed
CAMP-2026-01128,Zero-Trust Perimeter Defense - Q1 2026 [Phase 1],Programmatic Account-Based Display (ABM),ABM Display,Healthcare & Life Sciences Tech Leads,APAC (Japan/Taiwan/SG),37300.0,149086,2773,1.86,154,242.21,112,52,702969.5,14,237974.0,6.38,2664.29,538.0,2024-10-20,2024-12-02,Completed
CAMP-2026-01129,High-Throughput Streaming Engine - Q2 2026 [Phase 2],Gartner & Forrester Summit Sponsorships,Events & Conferences,Fortune 500 CTOs & VP Infrastructure,APAC (Japan/Taiwan/SG),34500.0,146047,2439,1.67,117,294.87,63,17,1477381.61,6,317400.0,9.2,5750.0,820.0,2025-05-09,2025-07-26,Completed
CAMP-2026-01130,Developer Productivity Blitz - Q3 2026 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,Global AI/ML Research Scientists,ANZ,34600.0,82335,5747,6.98,410,84.39,305,86,1119608.05,27,404474.0,11.69,1281.48,1069.0,2025-07-25,2025-08-20,Completed
CAMP-2026-01131,Automated Compliance & SOC2 - Q4 2026 [Phase 1],Google Search Ads - Enterprise Intent,Paid Search,Fortune 500 CTOs & VP Infrastructure,Western Europe,90100.0,333344,9667,2.9,593,151.94,296,128,3941903.18,45,960466.0,10.66,2002.22,966.0,2024-09-11,2024-11-06,Completed
CAMP-2026-01132,Next-Gen Lakehouse Migration - Q1 2026 [Phase 2],Virtual Tech Demos & Hands-on Webinars,Owned Events,SMB Growth Tech Founders,Western Europe,82600.0,143297,7996,5.58,1657,49.85,1062,321,2351385.04,143,844998.0,10.23,577.62,923.0,2026-04-12,2026-07-08,Completed
CAMP-2026-01133,Edge AI for Smart Robotics - Q2 2026 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,Fortune 500 CTOs & VP Infrastructure,Western Europe,68300.0,493646,23152,4.69,1210,56.45,786,200,3338339.98,85,831894.0,12.18,803.53,1118.0,2025-04-27,2025-06-14,Completed
CAMP-2026-01134,High-Throughput Streaming Engine - Q3 2026 [Phase 1],YouTube Deep-Dive Tech Architecture,Video Marketing,SMB Growth Tech Founders,Latin America,12100.0,22049,710,3.22,131,92.37,68,36,271687.36,14,77440.0,6.4,864.29,540.0,2025-11-11,2026-01-02,Completed
CAMP-2026-01135,Automated Compliance & SOC2 - Q4 2026 [Phase 2],Regional Strategic Partner Co-Marketing,Partner Co-Op,SMB Growth Tech Founders,Western Europe,11100.0,32336,1038,3.21,253,43.87,114,54,352275.98,21,125097.0,11.27,528.57,1027.0,2024-12-18,2025-01-20,Completed
CAMP-2026-01136,Kubernetes Multi-Cloud Mesh - Q1 2026 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,Cloud Native DevOps & SRE Architects,Western Europe,84500.0,297623,12649,4.25,1192,70.89,841,412,3407313.3,112,1030055.0,12.19,754.46,1119.0,2024-10-04,2024-11-18,Completed
CAMP-2026-01137,Cloud Cost Optimization 40% - Q2 2026 [Phase 1],LinkedIn B2B Sponsored Content & InMail,Paid Social,Fortune 500 CTOs & VP Infrastructure,ANZ,57500.0,706700,13922,1.97,360,159.72,209,114,1251127.9,40,470925.0,8.19,1437.5,719.0,2024-10-06,2024-12-15,Completed
CAMP-2026-01138,GenAI Enterprise Copilot Accelerator - Q3 2026 [Phase 2],Google Search Ads - Enterprise Intent,Paid Search,SMB Growth Tech Founders,North America,80900.0,291749,11174,3.83,534,151.5,349,109,4436172.27,39,910934.0,11.26,2074.36,1026.0,2024-09-29,2024-11-10,Completed
CAMP-2026-01139,Zero-Trust Perimeter Defense - Q4 2026 [Phase 3],Developer Hackathons & Open Source Grants,Community,Retail E-Commerce Engineering Directors,Middle East,23100.0,87189,5833,6.69,574,40.24,242,75,1281442.66,23,392700.0,17.0,1004.35,1600.0,2026-04-19,2026-07-05,Completed
CAMP-2026-01140,Kubernetes Multi-Cloud Mesh - Q1 2026 [Phase 1],Technical SEO & Pillar Blog Content,Organic Content,SMB Growth Tech Founders,North America,61500.0,169489,7966,4.7,2259,27.22,1339,611,5314849.89,167,1215855.0,19.77,368.26,1877.0,2024-08-29,2024-11-25,Completed
CAMP-2026-01141,Real-Time Telemetry at Scale - Q2 2026 [Phase 2],Technical SEO & Pillar Blog Content,Organic Content,Global AI/ML Research Scientists,APAC (Japan/Taiwan/SG),54600.0,173625,8907,5.13,1612,33.87,683,307,4263598.83,106,858858.0,15.73,515.09,1473.0,2025-09-27,2025-10-29,Completed
CAMP-2026-01142,Kubernetes Multi-Cloud Mesh - Q3 2026 [Phase 3],Regional Strategic Partner Co-Marketing,Partner Co-Op,Healthcare & Life Sciences Tech Leads,Middle East,43600.0,285766,9316,3.26,722,60.39,395,207,2366127.66,88,490064.0,11.24,495.45,1024.0,2025-08-06,2025-09-04,Completed
CAMP-2026-01143,Quantum-Safe Cryptography Suite - Q4 2026 [Phase 1],Google Search Ads - Enterprise Intent,Paid Search,FinTech Chief Information Security Officers (CISO),Global Multi-Region,68300.0,408188,11715,2.87,475,143.79,335,134,1604343.57,56,556645.0,8.15,1219.64,715.0,2025-06-18,2025-07-18,Completed
CAMP-2026-01144,GenAI Enterprise Copilot Accelerator - Q1 2026 [Phase 2],YouTube Deep-Dive Tech Architecture,Video Marketing,Cloud Native DevOps & SRE Architects,North America,29800.0,52396,1771,3.38,405,73.58,235,69,935762.06,25,271776.0,9.12,1192.0,812.0,2025-12-18,2026-01-22,Completed
CAMP-2026-01145,Automated Compliance & SOC2 - Q2 2026 [Phase 3],YouTube Deep-Dive Tech Architecture,Video Marketing,FinTech Chief Information Security Officers (CISO),Middle East,75100.0,680376,19867,2.92,849,88.46,476,135,2769394.25,49,695426.0,9.26,1532.65,826.0,2024-11-14,2025-01-10,Completed
CAMP-2026-01146,Next-Gen Lakehouse Migration - Q3 2026 [Phase 1],Executive Newsletter Sponsorships,Sponsored Content,SMB Growth Tech Founders,APAC (Japan/Taiwan/SG),93200.0,200817,9820,4.89,1001,93.11,406,135,4406144.8,30,1303868.0,13.99,3106.67,1299.0,2025-03-21,2025-05-29,Completed
CAMP-2026-01147,GenAI Enterprise Copilot Accelerator - Q4 2026 [Phase 2],Technical SEO & Pillar Blog Content,Organic Content,Enterprise Data Engineering Leads,Western Europe,14100.0,22958,1591,6.93,393,35.88,274,101,1180145.69,29,238290.0,16.9,486.21,1590.0,2024-11-14,2024-12-06,Completed
CAMP-2026-01148,Cloud Cost Optimization 40% - Q1 2026 [Phase 3],LinkedIn B2B Sponsored Content & InMail,Paid Social,Global AI/ML Research Scientists,APAC (Japan/Taiwan/SG),88100.0,583444,17445,2.99,407,216.46,282,76,1399724.64,17,547982.0,6.22,5182.35,522.0,2024-09-15,2024-09-29,Completed
CAMP-2026-01149,Edge AI for Smart Robotics - Q2 2026 [Phase 1],Programmatic Account-Based Display (ABM),ABM Display,Global AI/ML Research Scientists,Western Europe,49700.0,276583,4453,1.61,223,222.87,103,32,820545.67,9,210728.0,4.24,5522.22,324.0,2024-01-18,2024-03-08,Completed
CAMP-2026-01150,Cloud Cost Optimization 40% - Q3 2026 [Phase 2],Virtual Tech Demos & Hands-on Webinars,Owned Events,SMB Growth Tech Founders,North America,30800.0,152570,7064,4.63,384,80.21,275,135,836853.2,52,263032.0,8.54,592.31,754.0,2025-12-29,2026-02-19,Completed
CAMP-2026-01151,Automated Compliance & SOC2 - Q4 2026 [Phase 3],Programmatic Account-Based Display (ABM),ABM Display,Enterprise Data Engineering Leads,Latin America,87800.0,545999,7371,1.35,366,239.89,148,54,2526842.1,11,524166.0,5.97,7981.82,497.0,2024-06-27,2024-07-28,Completed
CAMP-2026-01152,Kubernetes Multi-Cloud Mesh - Q1 2026 [Phase 1],YouTube Deep-Dive Tech Architecture,Video Marketing,Global AI/ML Research Scientists,APAC (Japan/Taiwan/SG),4900.0,30511,775,2.54,58,84.48,32,10,114798.89,2,31262.0,6.38,2450.0,538.0,2024-12-22,2025-02-15,Completed
CAMP-2026-01153,Edge AI for Smart Robotics - Q2 2026 [Phase 2],Executive Newsletter Sponsorships,Sponsored Content,SMB Growth Tech Founders,APAC (Japan/Taiwan/SG),14500.0,23768,1110,4.67,179,81.01,74,26,704792.2,7,183135.0,12.63,2071.43,1163.0,2025-02-13,2025-04-30,Completed
CAMP-2026-01154,Zero-Trust Perimeter Defense - Q3 2026 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Healthcare & Life Sciences Tech Leads,Global Multi-Region,54100.0,526176,21468,4.08,842,64.25,409,173,3560423.34,50,754695.0,13.95,1082.0,1295.0,2024-11-10,2024-12-03,Completed
CAMP-2026-01155,Zero-Trust Perimeter Defense - Q4 2026 [Phase 1],LinkedIn B2B Sponsored Content & InMail,Paid Social,Enterprise Data Engineering Leads,Western Europe,89400.0,250980,7680,3.06,654,136.7,401,186,2035110.06,43,807282.0,9.03,2079.07,803.0,2026-02-10,2026-04-02,Completed
CAMP-2026-01156,Quantum-Safe Cryptography Suite - Q1 2026 [Phase 2],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Cloud Native DevOps & SRE Architects,ANZ,8500.0,11626,479,4.12,92,92.39,49,24,288047.85,5,89420.0,10.52,1700.0,952.0,2024-05-11,2024-07-20,Completed
CAMP-2026-01157,Unified Customer 360 AI - Q2 2026 [Phase 3],Executive Newsletter Sponsorships,Sponsored Content,Fortune 500 CTOs & VP Infrastructure,Global Multi-Region,22200.0,45683,2540,5.56,235,94.47,152,59,1117582.85,21,345432.0,15.56,1057.14,1456.0,2025-09-01,2025-10-28,Completed
CAMP-2026-01158,Real-Time Telemetry at Scale - Q3 2026 [Phase 1],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Healthcare & Life Sciences Tech Leads,North America,49700.0,101146,2822,2.79,832,59.74,577,144,1890575.7,30,681884.0,13.72,1656.67,1272.0,2025-02-15,2025-03-08,Completed
CAMP-2026-01159,Edge AI for Smart Robotics - Q4 2026 [Phase 2],Executive Newsletter Sponsorships,Sponsored Content,Healthcare & Life Sciences Tech Leads,APAC (Japan/Taiwan/SG),70400.0,214895,11282,5.25,696,101.15,471,139,2928433.48,57,650496.0,9.24,1235.09,824.0,2026-05-21,2026-08-09,Active
CAMP-2026-01160,Automated Compliance & SOC2 - Q1 2026 [Phase 3],YouTube Deep-Dive Tech Architecture,Video Marketing,Cloud Native DevOps & SRE Architects,Global Multi-Region,87800.0,175641,5480,3.12,905,97.02,386,161,1469328.35,37,580358.0,6.61,2372.97,561.0,2024-01-09,2024-03-19,Completed
