sku_id,product_name,category,warehouse_id,warehouse_location,region,country,current_stock,allocated_stock,available_stock,safety_stock,reorder_point_qty,max_capacity_units,unit_cost_usd,total_inventory_value_usd,supplier_id,supplier_name,supplier_country,supplier_reliability_score,lead_time_days,shipping_method,defect_rate_pct,inventory_turnover_ratio,stock_status,last_audit_date
SKU-HW-02216,Dense Wavelength Mux Transceiver v1.0,Optical Components,WH-US-03,Chicago Central Depot,US-Central,United States,944,484,460,521,906,3107,773.76,730429.44,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,12,Ground Fleet Line,2.29,11.2,Optimal,2026-06-09
SKU-HW-02217,Distributed Object Storage Block v2.0,Storage Systems,WH-US-03,Chicago Central Depot,US-Central,United States,356,139,217,135,236,890,6546.22,2330454.32,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,32,Ground Fleet Line,1.35,6.8,Optimal,2026-03-16
SKU-HW-02218,100G Single-Mode Optical Transceiver v3.0,Optical Components,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,7838,3836,4002,2734,5629,19646,265.81,2083418.78,SUP-US-02,Broadcom Optical Networks,United States,97.8,12,Air Priority Express,2.48,9.8,Optimal,2026-05-04
SKU-HW-02219,Dense Wavelength Mux Transceiver v4.0,Optical Components,WH-US-03,Chicago Central Depot,US-Central,United States,3193,624,2569,632,1152,3646,793.11,2532400.23,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,39,Ground Fleet Line,0.87,7.7,Overstocked,2026-07-01
SKU-HW-02220,Edge AI Gateway Controller v1.0,Edge Devices,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,780,454,326,397,792,2110,1731.78,1350788.4,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,44,Ocean Freight Container,1.31,3.1,Optimal,2026-06-27
SKU-HW-02221,Edge AI Gateway Controller v2.0,Edge Devices,WH-US-03,Chicago Central Depot,US-Central,United States,633,248,385,522,1075,4215,1949.46,1234008.18,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,45,Dedicated Rail Cargo,2.29,7.3,Optimal,2026-07-09
SKU-HW-02222,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,569,138,431,177,358,1045,5829.45,3316957.05,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,13,Ocean Freight Container,2.18,3.4,Optimal,2026-06-19
SKU-HW-02223,100G Single-Mode Optical Transceiver v4.0,Optical Components,WH-US-02,Virginia Cloud Center,US-East,United States,5262,2601,2661,2239,4067,12257,262.43,1380906.66,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,12,Dedicated Rail Cargo,0.74,5.0,Optimal,2026-02-07
SKU-HW-02224,Distributed Object Storage Block v1.0,Storage Systems,WH-US-01,California Mega-Hub,US-West,United States,958,283,675,173,295,1035,6502.31,6229212.98,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,27,Air Priority Express,0.24,5.4,Overstocked,2026-07-18
SKU-HW-02225,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,430,118,312,139,281,979,8604.05,3699741.5,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,42,Dedicated Rail Cargo,0.53,5.4,Optimal,2026-08-01
SKU-HW-02226,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-US-03,Chicago Central Depot,US-Central,United States,102,44,58,61,107,371,5114.79,521708.58,SUP-JP-01,Murata High-Freq Components,Japan,98.9,35,Ground Fleet Line,0.97,5.2,Optimal,2026-06-06
SKU-HW-02227,Liquid-Cooled AI Inference Blade v4.0,Compute Servers,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,200,116,84,76,125,346,8101.12,1620224.0,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,34,Ocean Freight Container,2.45,11.2,Optimal,2026-06-22
SKU-HW-02228,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,94,22,72,80,130,492,8080.53,759569.82,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,35,Air Priority Express,1.57,12.3,Optimal,2026-05-25
SKU-HW-02229,100G Single-Mode Optical Transceiver v2.0,Optical Components,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,5710,1704,4006,1440,2528,6451,307.86,1757880.6,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,27,Ocean Freight Container,0.42,11.4,Overstocked,2026-06-05
SKU-HW-02230,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,343,163,180,126,258,924,5191.15,1780564.45,SUP-JP-01,Murata High-Freq Components,Japan,98.9,10,Dedicated Rail Cargo,1.33,7.4,Optimal,2026-05-19
SKU-HW-02231,Edge AI Gateway Controller v4.0,Edge Devices,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,1363,586,777,540,902,2279,1822.05,2483454.15,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,5,Ground Fleet Line,2.98,4.4,Optimal,2026-03-31
SKU-HW-02232,Ultra-Low Latency Spine Router v1.0,Networking Hardware,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,95,39,56,71,145,494,12541.68,1191459.6,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,35,Air Priority Express,2.6,3.4,Optimal,2026-06-27
SKU-HW-02233,Ultra-Low Latency Spine Router v2.0,Networking Hardware,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,127,30,97,89,145,573,11416.21,1449858.67,SUP-US-02,Broadcom Optical Networks,United States,97.8,14,Ground Fleet Line,2.4,7.6,Optimal,2026-07-22
SKU-HW-02234,All-Flash NVMe High-IOPS Array v3.0,Storage Systems,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,241,102,139,68,138,387,15285.5,3683805.5,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,6,Dedicated Rail Cargo,2.72,8.0,Optimal,2026-07-02
SKU-HW-02235,Liquid-Cooled AI Inference Blade v4.0,Compute Servers,WH-US-01,California Mega-Hub,US-West,United States,197,44,153,86,135,433,8088.25,1593385.25,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,37,Dedicated Rail Cargo,2.31,4.4,Optimal,2026-04-29
SKU-HW-02236,Edge AI Gateway Controller v1.0,Edge Devices,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,394,189,205,331,538,1349,1982.64,781160.16,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,25,Ground Fleet Line,1.44,12.4,Optimal,2026-06-16
SKU-HW-02237,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,228,83,145,79,135,346,8760.32,1997352.96,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,27,Ground Fleet Line,0.93,12.1,Optimal,2026-05-09
SKU-HW-02238,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,67,61,6,99,159,466,5171.67,346501.89,SUP-US-01,Supermicro Engineering Lab,United States,95.9,13,Dedicated Rail Cargo,1.75,4.6,Low Stock,2026-03-04
SKU-HW-02239,Hardware Security Module (HSM) Vault v4.0,Security Appliances,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,62,36,26,50,79,221,9560.21,592733.02,SUP-US-01,Supermicro Engineering Lab,United States,95.9,29,Air Priority Express,1.61,9.7,Optimal,2026-05-12
SKU-HW-02240,Direct-to-Chip Liquid Cooling Manifold v1.0,Power & Cooling,WH-US-01,California Mega-Hub,US-West,United States,50,25,25,133,243,639,4457.77,222888.5,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,5,Dedicated Rail Cargo,3.02,9.9,Critical Shortage,2026-07-28
SKU-HW-02241,Hardware Security Module (HSM) Vault v2.0,Security Appliances,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,109,43,66,50,74,185,9815.13,1069849.17,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,12,Ground Fleet Line,1.93,8.1,Optimal,2026-07-20
SKU-HW-02242,Ultra-Low Latency Spine Router v3.0,Networking Hardware,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,6,2,4,46,66,182,11186.07,67116.42,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,43,Ocean Freight Container,0.42,7.0,Critical Shortage,2026-03-31
SKU-HW-02243,High-Density GPU Tensor Server Node v4.0,Compute Servers,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,252,72,180,80,141,393,15729.68,3963879.36,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,29,Dedicated Rail Cargo,2.9,9.5,Optimal,2026-06-10
SKU-HW-02244,Edge AI Gateway Controller v1.0,Edge Devices,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,617,350,267,418,597,2294,1670.69,1030815.73,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,14,Ocean Freight Container,1.79,10.8,Optimal,2026-02-16
SKU-HW-02245,Ultra-Low Latency Spine Router v2.0,Networking Hardware,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,75,24,51,60,116,460,12010.01,900750.75,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,13,Dedicated Rail Cargo,0.14,3.3,Optimal,2026-05-20
SKU-HW-02246,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,183,72,111,65,112,347,5587.35,1022485.05,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,36,Ground Fleet Line,1.77,11.6,Optimal,2026-05-01
SKU-HW-02247,Liquid-Cooled AI Inference Blade v4.0,Compute Servers,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,134,26,108,92,188,611,9013.25,1207775.5,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,7,Ground Fleet Line,2.27,5.0,Optimal,2026-06-08
SKU-HW-02248,Distributed Object Storage Block v1.0,Storage Systems,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,589,150,439,128,215,637,6553.22,3859846.58,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,20,Ground Fleet Line,1.52,12.0,Overstocked,2026-01-05
SKU-HW-02249,Edge AI Gateway Controller v2.0,Edge Devices,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,268,118,150,582,1044,3170,1895.88,508095.84,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,24,Air Priority Express,0.86,12.7,Low Stock,2026-05-19
SKU-HW-02250,High-Density GPU Tensor Server Node v3.0,Compute Servers,WH-US-02,Virginia Cloud Center,US-East,United States,23,17,6,53,89,344,15763.01,362549.23,SUP-US-01,Supermicro Engineering Lab,United States,95.9,18,Dedicated Rail Cargo,2.16,6.0,Low Stock,2026-05-19
SKU-HW-02251,Distributed Object Storage Block v4.0,Storage Systems,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,129,77,52,103,171,529,6173.01,796318.29,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,33,Dedicated Rail Cargo,0.74,13.7,Optimal,2026-07-24
SKU-HW-02252,Industrial IoT Telemetry Sensor v1.0,Edge Devices,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,11827,5578,6249,3636,7255,20294,115.2,1362470.4,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,37,Air Priority Express,3.09,7.0,Optimal,2026-04-01
SKU-HW-02253,Dense Wavelength Mux Transceiver v2.0,Optical Components,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,2956,1292,1664,1149,1745,6127,781.37,2309729.72,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,32,Air Priority Express,0.87,10.9,Optimal,2026-03-25
SKU-HW-02254,Direct-to-Chip Liquid Cooling Manifold v3.0,Power & Cooling,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,433,106,327,81,117,455,3922.84,1698589.72,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,40,Air Priority Express,2.28,8.5,Overstocked,2026-03-16
SKU-HW-02255,Ultra-Low Latency Spine Router v4.0,Networking Hardware,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,123,39,84,59,124,377,11537.7,1419137.1,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,16,Dedicated Rail Cargo,1.91,9.9,Optimal,2026-02-10
SKU-HW-02256,Quantum Optical 800G Core Switch v1.0,Networking Hardware,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,136,54,82,51,77,280,19737.79,2684339.44,SUP-US-02,Broadcom Optical Networks,United States,97.8,11,Air Priority Express,1.42,8.8,Optimal,2026-05-22
SKU-HW-02257,Hardware Security Module (HSM) Vault v2.0,Security Appliances,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,31,7,24,27,38,121,9032.64,280011.84,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,16,Dedicated Rail Cargo,2.72,7.9,Optimal,2026-06-15
SKU-HW-02258,Hardware Security Module (HSM) Vault v3.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,59,30,29,30,61,199,10541.26,621934.34,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,6,Ocean Freight Container,2.82,9.7,Optimal,2026-05-10
SKU-HW-02259,Redundant Power Distribution Unit 3-Phase v4.0,Power & Cooling,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,511,202,309,183,388,1091,3499.6,1788295.6,SUP-US-01,Supermicro Engineering Lab,United States,95.9,15,Ground Fleet Line,0.07,6.7,Optimal,2026-01-12
SKU-HW-02260,Quantum Optical 800G Core Switch v1.0,Networking Hardware,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,15,12,3,53,107,361,17290.79,259361.85,SUP-US-02,Broadcom Optical Networks,United States,97.8,25,Ocean Freight Container,2.54,12.1,Critical Shortage,2026-06-02
SKU-HW-02261,Hardware Security Module (HSM) Vault v2.0,Security Appliances,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,1,0,1,32,56,153,10118.08,10118.08,SUP-US-02,Broadcom Optical Networks,United States,97.8,36,Ocean Freight Container,1.54,7.0,Critical Shortage,2026-07-29
SKU-HW-02262,High-Density GPU Tensor Server Node v3.0,Compute Servers,WH-US-02,Virginia Cloud Center,US-East,United States,146,71,75,68,120,387,15902.97,2321833.62,SUP-US-01,Supermicro Engineering Lab,United States,95.9,10,Air Priority Express,1.72,5.7,Optimal,2026-05-07
SKU-HW-02263,Redundant Power Distribution Unit 3-Phase v4.0,Power & Cooling,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,562,117,445,247,365,1377,3131.59,1759953.58,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,15,Dedicated Rail Cargo,2.58,13.4,Optimal,2026-04-27
SKU-HW-02264,Redundant Power Distribution Unit 3-Phase v1.0,Power & Cooling,WH-US-03,Chicago Central Depot,US-Central,United States,20,17,3,150,327,1300,3490.42,69808.4,SUP-US-01,Supermicro Engineering Lab,United States,95.9,6,Ocean Freight Container,1.48,12.2,Critical Shortage,2026-06-11
SKU-HW-02265,Distributed Object Storage Block v2.0,Storage Systems,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,138,71,67,126,240,672,6967.22,961476.36,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,11,Ground Fleet Line,0.93,11.8,Optimal,2026-06-25
SKU-HW-02266,Industrial IoT Telemetry Sensor v3.0,Edge Devices,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,17147,4998,12149,4859,9563,37316,130.77,2242313.19,SUP-US-01,Supermicro Engineering Lab,United States,95.9,36,Air Priority Express,2.0,7.0,Optimal,2026-05-10
SKU-HW-02267,Distributed Object Storage Block v4.0,Storage Systems,WH-US-02,Virginia Cloud Center,US-East,United States,73,45,28,193,377,1481,5943.91,433905.43,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,21,Air Priority Express,1.83,11.5,Critical Shortage,2026-02-22
SKU-HW-02268,Quantum Optical 800G Core Switch v1.0,Networking Hardware,WH-US-03,Chicago Central Depot,US-Central,United States,141,76,65,55,118,306,19867.31,2801290.71,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,10,Air Priority Express,1.43,9.5,Optimal,2026-05-11
SKU-HW-02269,Dense Wavelength Mux Transceiver v2.0,Optical Components,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,409,204,205,1012,1794,6371,726.76,297244.84,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,25,Air Priority Express,0.29,7.8,Low Stock,2026-05-07
SKU-HW-02270,Distributed Object Storage Block v3.0,Storage Systems,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,76,69,7,116,236,818,6414.53,487504.28,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,17,Ocean Freight Container,1.34,2.7,Low Stock,2026-03-20
SKU-HW-02271,100G Single-Mode Optical Transceiver v4.0,Optical Components,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,2227,784,1443,877,1522,3921,253.1,563653.7,SUP-JP-01,Murata High-Freq Components,Japan,98.9,25,Ocean Freight Container,1.54,9.3,Optimal,2026-07-21
SKU-HW-02272,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,44,11,33,31,47,177,10907.59,479933.96,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,10,Ground Fleet Line,2.54,3.8,Optimal,2026-02-09
SKU-HW-02273,100G Single-Mode Optical Transceiver v2.0,Optical Components,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,3309,1308,2001,2208,3215,10971,267.69,885786.21,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,20,Dedicated Rail Cargo,0.14,8.8,Optimal,2026-03-14
SKU-HW-02274,Direct-to-Chip Liquid Cooling Manifold v3.0,Power & Cooling,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,282,107,175,111,183,469,3981.54,1122794.28,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,23,Ocean Freight Container,1.82,13.5,Optimal,2026-07-02
SKU-HW-02275,Liquid-Cooled AI Inference Blade v4.0,Compute Servers,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,256,53,203,108,181,538,9348.64,2393251.84,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,13,Air Priority Express,1.87,6.2,Optimal,2026-02-03
SKU-HW-02276,Dense Wavelength Mux Transceiver v1.0,Optical Components,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,609,307,302,1208,1748,4781,730.17,444673.53,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,45,Ocean Freight Container,2.53,2.8,Low Stock,2026-01-13
SKU-HW-02277,Hardware Security Module (HSM) Vault v2.0,Security Appliances,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,69,21,48,34,47,132,9220.37,636205.53,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,15,Air Priority Express,0.7,9.2,Optimal,2026-05-12
SKU-HW-02278,Distributed Object Storage Block v3.0,Storage Systems,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,248,146,102,187,388,1100,6979.06,1730806.88,SUP-US-01,Supermicro Engineering Lab,United States,95.9,18,Ocean Freight Container,0.41,8.6,Optimal,2026-02-14
SKU-HW-02279,High-Density GPU Tensor Server Node v4.0,Compute Servers,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,326,138,188,92,187,557,15193.58,4953107.08,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,45,Ground Fleet Line,2.64,9.6,Optimal,2026-02-16
SKU-HW-02280,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,125,39,86,64,115,372,9446.86,1180857.5,SUP-US-02,Broadcom Optical Networks,United States,97.8,29,Ocean Freight Container,0.28,6.7,Optimal,2026-02-04
SKU-HW-02281,Industrial IoT Telemetry Sensor v2.0,Edge Devices,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,3606,1815,1791,1950,3353,13027,138.8,500512.8,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,27,Dedicated Rail Cargo,0.41,9.1,Optimal,2026-01-04
SKU-HW-02282,All-Flash NVMe High-IOPS Array v3.0,Storage Systems,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,108,53,55,38,66,194,16504.08,1782440.64,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,14,Ocean Freight Container,1.0,10.2,Optimal,2026-05-09
SKU-HW-02283,Redundant Power Distribution Unit 3-Phase v4.0,Power & Cooling,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,323,173,150,268,398,1310,3163.84,1021920.32,SUP-US-02,Broadcom Optical Networks,United States,97.8,33,Dedicated Rail Cargo,1.98,11.4,Optimal,2026-06-05
SKU-HW-02284,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-US-01,California Mega-Hub,US-West,United States,279,48,231,60,85,323,9715.92,2710741.68,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,34,Ground Fleet Line,2.76,6.2,Overstocked,2026-01-30
SKU-HW-02285,Edge AI Gateway Controller v2.0,Edge Devices,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,671,376,295,280,532,1915,1917.1,1286374.1,SUP-US-01,Supermicro Engineering Lab,United States,95.9,6,Ground Fleet Line,1.42,6.3,Optimal,2026-04-27
SKU-HW-02286,Redundant Power Distribution Unit 3-Phase v3.0,Power & Cooling,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,498,192,306,181,368,1264,2948.6,1468402.8,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,28,Air Priority Express,2.77,4.1,Optimal,2026-07-03
SKU-HW-02287,Redundant Power Distribution Unit 3-Phase v4.0,Power & Cooling,WH-US-01,California Mega-Hub,US-West,United States,349,135,214,137,209,573,3403.55,1187838.95,SUP-JP-01,Murata High-Freq Components,Japan,98.9,18,Ground Fleet Line,0.09,3.7,Optimal,2026-03-24
SKU-HW-02288,Quantum Optical 800G Core Switch v1.0,Networking Hardware,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,93,28,65,78,148,538,17644.11,1640902.23,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,11,Ground Fleet Line,1.9,10.9,Optimal,2026-03-25
SKU-HW-02289,Ultra-Low Latency Spine Router v2.0,Networking Hardware,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,215,43,172,96,171,604,11307.42,2431095.3,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,6,Ocean Freight Container,2.3,3.8,Optimal,2026-03-10
SKU-HW-02290,Direct-to-Chip Liquid Cooling Manifold v3.0,Power & Cooling,WH-US-01,California Mega-Hub,US-West,United States,347,172,175,139,303,869,3877.87,1345620.89,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,27,Ground Fleet Line,0.52,11.4,Optimal,2026-06-23
SKU-HW-02291,Industrial IoT Telemetry Sensor v4.0,Edge Devices,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,12182,5767,6415,4930,9553,34165,114.45,1394229.9,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,20,Ground Fleet Line,1.18,4.1,Optimal,2026-03-01
SKU-HW-02292,High-Density GPU Tensor Server Node v1.0,Compute Servers,WH-US-02,Virginia Cloud Center,US-East,United States,174,71,103,109,157,400,15801.55,2749469.7,SUP-US-02,Broadcom Optical Networks,United States,97.8,42,Dedicated Rail Cargo,0.55,5.0,Optimal,2026-03-14
SKU-HW-02293,High-Density GPU Tensor Server Node v2.0,Compute Servers,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,287,103,184,108,182,474,13990.59,4015299.33,SUP-US-01,Supermicro Engineering Lab,United States,95.9,38,Ocean Freight Container,3.19,4.3,Optimal,2026-06-05
SKU-HW-02294,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,146,64,82,130,274,751,5905.06,862138.76,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,9,Air Priority Express,1.53,10.7,Optimal,2026-01-21
