customer_id,company_name,industry,company_size,headquarters_country,subscription_tier,contract_type,mrr_usd,arr_usd,contract_length_months,tenure_months,nps_score,csat_score,monthly_active_users,license_utilization_pct,support_tickets_count,critical_escalations,avg_resolution_time_hrs,product_usage_hours_per_week,feature_adoption_depth,last_login_days_ago,executive_sponsor_engaged,churn_risk_score,churn_risk_level,account_status
CUST-SAAS-01263,Quantum Solutions P,Manufacturing & Robotics,5000+ Enterprise,Japan,Startup Tier,Multi-Year 3-Yr Strategic,1582.77,18993.24,12,44,8,4.8,72,76.6,5,0,4.1,111.4,Core Functional,5,Yes,0.33,Medium,Active - Healthy
CUST-SAAS-01264,Hyperion Robotics Q,Telecom & 5G,1000-5000 Employees,Canada,Enterprise Plus,Annual Pre-Paid,16284.08,195408.96,36,30,1,2.9,374,49.4,16,5,57.3,11.5,Basic Exploratory,82,Yes,0.96,Critical,Under Review
CUST-SAAS-01265,Aegis Security R,SaaS & Enterprise Cloud,201-1000 Employees,United States,Professional,Multi-Year 3-Yr Strategic,4841.13,58093.56,12,20,10,4.8,282,85.7,8,0,6.2,132.2,Deep Advanced,4,Yes,0.13,Low,Active - Healthy
CUST-SAAS-01266,Cobalt Dynamics S,Energy & CleanTech,51-200 Employees,United Kingdom,Custom Strategic,Multi-Year 3-Yr Strategic,68035.33,816423.96,48,12,2,3.2,5902,26.3,18,5,50.1,13.3,Core Functional,74,No,0.9,Critical,Active - At Risk
CUST-SAAS-01267,Starlight Analytics T,Healthcare & BioTech,201-1000 Employees,United Kingdom,Professional,Quarterly Invoiced,7966.96,95603.52,24,4,10,4.3,231,88.6,6,0,11.2,138.1,Deep Advanced,3,Yes,0.3,Medium,Active - Healthy
CUST-SAAS-01268,Titan Industries U,Logistics & Supply Chain,1000-5000 Employees,United Kingdom,Professional,Quarterly Invoiced,3564.06,42768.72,24,42,8,4.3,162,90.3,1,0,5.4,106.9,Full API Mesh & Automation,2,Yes,0.28,Medium,Active - Healthy
CUST-SAAS-01269,Lumina Systems V,Media & Entertainment,1000-5000 Employees,Singapore,Custom Strategic,Multi-Year 3-Yr Strategic,91447.13,1097365.56,24,53,7,4.9,3948,86.4,3,0,5.4,160.4,Basic Exploratory,7,Yes,0.13,Low,Active - Healthy
CUST-SAAS-01270,Omni Ventures W,FinTech & Banking,5000+ Enterprise,Taiwan,Professional,Monthly Flexible,8863.07,106356.84,12,46,1,1.7,135,49.3,16,1,53.9,7.6,Core Functional,79,No,0.66,High,Churned
CUST-SAAS-01271,Solaris Logistics X,Professional Services & Legal,51-200 Employees,United States,Professional,Annual Pre-Paid,7318.03,87816.36,24,26,10,4.7,243,92.9,1,0,6.8,81.0,Full API Mesh & Automation,7,Yes,0.25,Medium,Active - Healthy
CUST-SAAS-01272,Prism Global Y,Energy & CleanTech,5000+ Enterprise,France,Enterprise Plus,Quarterly Invoiced,25217.51,302610.12,36,40,9,4.5,1156,97.9,7,0,4.6,125.8,Deep Advanced,7,Yes,0.24,Low,Active - Healthy
CUST-SAAS-01273,Vanguard Digital Z,Media & Entertainment,10-50 Employees,Switzerland,Startup Tier,Monthly Flexible,2213.37,26560.44,12,52,9,4.1,32,98.7,8,1,11.6,142.6,Full API Mesh & Automation,3,Yes,0.29,Medium,Active - Healthy
CUST-SAAS-01274,Horizon Enterprises A,Media & Entertainment,5000+ Enterprise,Canada,Enterprise Plus,Multi-Year 3-Yr Strategic,9337.06,112044.72,12,25,9,4.1,533,77.3,3,1,10.7,168.6,Core Functional,4,Yes,0.12,Low,Active - Healthy
CUST-SAAS-01275,Strata Networks B,FinTech & Banking,1000-5000 Employees,Canada,Enterprise Plus,Annual Pre-Paid,27970.61,335647.32,12,22,5,1.8,592,27.3,19,4,45.0,7.7,Core Functional,67,No,0.63,High,Under Review
CUST-SAAS-01276,Aero Software C,Government & Public Sector,1000-5000 Employees,United States,Enterprise Plus,Quarterly Invoiced,12914.15,154969.8,24,26,6,2.9,1059,45.8,22,4,47.6,5.5,Deep Advanced,39,No,0.77,High,Active - At Risk
CUST-SAAS-01277,Pulse Capital D,SaaS & Enterprise Cloud,10-50 Employees,Singapore,Professional,Multi-Year 3-Yr Strategic,7445.71,89348.52,24,16,7,4.2,225,82.8,0,0,9.5,122.9,Basic Exploratory,0,Yes,0.37,Medium,In Renewal Discussion
CUST-SAAS-01278,Terra Labs E,E-Commerce & Retail,201-1000 Employees,United Kingdom,Custom Strategic,Annual Pre-Paid,40044.76,480537.12,48,12,10,4.7,2560,76.6,3,0,4.6,130.5,Full API Mesh & Automation,4,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-01279,Cygnus Cloud F,Healthcare & BioTech,5000+ Enterprise,Netherlands,Custom Strategic,Monthly Flexible,36371.44,436457.28,24,51,9,4.7,4434,97.3,2,0,10.1,111.8,Core Functional,7,Yes,0.22,Low,Active - Healthy
CUST-SAAS-01280,Novus Technologies G,Healthcare & BioTech,201-1000 Employees,United Kingdom,Custom Strategic,Quarterly Invoiced,93919.36,1127032.32,48,44,8,4.1,4516,89.7,2,0,2.1,162.0,Full API Mesh & Automation,4,Yes,0.31,Medium,Active - Healthy
CUST-SAAS-01281,Polaris Group H,Professional Services & Legal,201-1000 Employees,United Kingdom,Custom Strategic,Monthly Flexible,37019.0,444228.0,24,23,10,4.3,2763,95.9,8,1,6.1,113.5,Core Functional,2,Yes,0.35,Medium,In Renewal Discussion
CUST-SAAS-01282,Echo Biomedical I,Logistics & Supply Chain,5000+ Enterprise,Singapore,Custom Strategic,Monthly Flexible,31757.06,381084.72,36,12,5,2.5,1507,53.5,14,5,61.8,13.3,Basic Exploratory,75,Yes,0.97,Critical,Active - At Risk
CUST-SAAS-01283,Synthetix Solutions J,E-Commerce & Retail,51-200 Employees,Switzerland,Custom Strategic,Monthly Flexible,79240.84,950890.08,48,20,10,4.5,2766,90.2,4,1,1.5,175.9,Basic Exploratory,3,Yes,0.2,Low,Active - Healthy
CUST-SAAS-01284,Vector Robotics K,Media & Entertainment,201-1000 Employees,Canada,Enterprise Plus,Quarterly Invoiced,23017.95,276215.4,12,35,9,4.6,999,75.2,8,0,4.4,140.9,Core Functional,2,Yes,0.28,Medium,Active - Healthy
CUST-SAAS-01285,Zion Security L,E-Commerce & Retail,1000-5000 Employees,France,Custom Strategic,Monthly Flexible,26794.36,321532.32,48,31,10,4.5,2195,80.4,4,0,8.9,166.1,Deep Advanced,5,Yes,0.23,Low,Active - Healthy
CUST-SAAS-01286,Aura Dynamics M,Media & Entertainment,201-1000 Employees,Japan,Startup Tier,Annual Pre-Paid,1334.0,16008.0,12,12,10,4.4,29,92.3,4,0,3.2,98.1,Basic Exploratory,3,Yes,0.15,Low,Active - Healthy
CUST-SAAS-01287,Boreal Analytics N,Government & Public Sector,201-1000 Employees,Singapore,Enterprise Plus,Monthly Flexible,13415.87,160990.44,24,43,10,4.2,458,95.1,4,0,6.0,72.2,Basic Exploratory,2,Yes,0.37,Medium,In Renewal Discussion
CUST-SAAS-01288,Crest Industries O,Logistics & Supply Chain,10-50 Employees,United States,Startup Tier,Multi-Year 3-Yr Strategic,1412.16,16945.92,12,50,10,4.3,77,90.3,7,0,4.0,126.4,Core Functional,6,Yes,0.24,Low,Active - Healthy
CUST-SAAS-01289,Dynasty Systems P,Government & Public Sector,51-200 Employees,Japan,Professional,Multi-Year 3-Yr Strategic,6425.38,77104.56,24,36,10,4.5,147,88.9,8,0,6.9,174.5,Basic Exploratory,3,Yes,0.28,Medium,Active - Healthy
CUST-SAAS-01290,Apex Ventures Q,Media & Entertainment,201-1000 Employees,Germany,Professional,Multi-Year 3-Yr Strategic,5162.04,61944.48,24,31,10,4.2,160,98.5,5,0,7.6,115.6,Full API Mesh & Automation,6,Yes,0.11,Low,Active - Healthy
CUST-SAAS-01291,Nexus Logistics R,FinTech & Banking,51-200 Employees,Japan,Enterprise Plus,Multi-Year 3-Yr Strategic,20290.85,243490.2,36,4,10,4.2,868,97.5,2,0,8.1,70.0,Full API Mesh & Automation,1,Yes,0.18,Low,Active - Healthy
CUST-SAAS-01292,Vertex Global S,Logistics & Supply Chain,1000-5000 Employees,France,Custom Strategic,Monthly Flexible,71948.21,863378.52,24,39,7,5.0,6244,87.5,0,0,7.6,80.7,Core Functional,6,Yes,0.3,Medium,Active - Healthy
CUST-SAAS-01293,Quantum Digital T,SaaS & Enterprise Cloud,10-50 Employees,Singapore,Professional,Monthly Flexible,4824.09,57889.08,24,17,1,1.3,120,37.9,15,2,31.3,24.6,Basic Exploratory,74,No,0.66,High,Under Review
CUST-SAAS-01294,Hyperion Enterprises U,Government & Public Sector,5000+ Enterprise,Canada,Custom Strategic,Annual Pre-Paid,39803.24,477638.88,48,2,9,5.0,2966,86.9,2,0,5.7,72.5,Full API Mesh & Automation,5,Yes,0.07,Low,Active - Healthy
CUST-SAAS-01295,Aegis Networks V,Professional Services & Legal,5000+ Enterprise,Singapore,Startup Tier,Annual Pre-Paid,1916.18,22994.16,12,60,9,4.8,80,75.7,8,0,8.8,115.8,Full API Mesh & Automation,0,Yes,0.24,Low,Active - Healthy
CUST-SAAS-01296,Cobalt Software W,Media & Entertainment,5000+ Enterprise,Germany,Enterprise Plus,Quarterly Invoiced,22111.64,265339.68,24,56,7,4.3,282,81.8,7,0,5.1,127.0,Deep Advanced,5,Yes,0.32,Medium,Active - Healthy
CUST-SAAS-01297,Starlight Capital X,SaaS & Enterprise Cloud,1000-5000 Employees,Taiwan,Custom Strategic,Annual Pre-Paid,75107.08,901284.96,36,47,10,4.5,4591,93.3,2,0,8.8,86.5,Deep Advanced,6,Yes,0.05,Low,Active - Healthy
CUST-SAAS-01298,Titan Labs Y,SaaS & Enterprise Cloud,51-200 Employees,United States,Startup Tier,Multi-Year 3-Yr Strategic,1992.27,23907.24,12,30,7,4.9,27,94.1,7,0,10.0,177.8,Core Functional,7,Yes,0.27,Medium,Active - Healthy
CUST-SAAS-01299,Lumina Cloud Z,Energy & CleanTech,10-50 Employees,Singapore,Startup Tier,Quarterly Invoiced,1660.03,19920.36,12,25,7,4.1,80,87.4,6,0,10.7,65.9,Basic Exploratory,0,Yes,0.33,Medium,Active - Healthy
CUST-SAAS-01300,Omni Technologies A,FinTech & Banking,1000-5000 Employees,Netherlands,Startup Tier,Quarterly Invoiced,1678.28,20139.36,12,60,8,4.9,54,80.3,4,0,5.2,103.9,Deep Advanced,2,Yes,0.07,Low,Active - Healthy
CUST-SAAS-01301,Solaris Group B,Energy & CleanTech,5000+ Enterprise,Taiwan,Enterprise Plus,Annual Pre-Paid,12601.18,151214.16,36,42,4,2.1,915,39.3,27,2,34.0,3.2,Full API Mesh & Automation,84,Yes,0.74,High,Active - At Risk
CUST-SAAS-01302,Prism Biomedical C,FinTech & Banking,201-1000 Employees,Switzerland,Custom Strategic,Quarterly Invoiced,74586.53,895038.36,24,53,10,4.9,4033,92.6,1,0,6.9,110.4,Basic Exploratory,0,Yes,0.2,Low,Active - Healthy
CUST-SAAS-01303,Vanguard Solutions D,Healthcare & BioTech,1000-5000 Employees,Japan,Startup Tier,Monthly Flexible,2186.98,26243.76,12,54,7,4.3,39,78.4,2,0,10.8,153.7,Core Functional,6,Yes,0.23,Low,Active - Healthy
CUST-SAAS-01304,Horizon Robotics E,FinTech & Banking,51-200 Employees,France,Enterprise Plus,Annual Pre-Paid,15851.75,190221.0,12,23,4,3.1,1179,26.8,25,2,59.7,15.1,Full API Mesh & Automation,33,No,0.87,Critical,Under Review
CUST-SAAS-01305,Strata Security F,Telecom & 5G,201-1000 Employees,Netherlands,Startup Tier,Quarterly Invoiced,1453.62,17443.44,12,39,10,4.4,11,91.0,4,0,8.0,70.2,Deep Advanced,7,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-01306,Aero Dynamics G,Manufacturing & Robotics,5000+ Enterprise,Australia,Enterprise Plus,Monthly Flexible,9701.73,116420.76,24,10,7,4.8,929,90.7,6,1,7.6,179.9,Deep Advanced,4,Yes,0.33,Medium,Active - Healthy
CUST-SAAS-01307,Pulse Analytics H,FinTech & Banking,10-50 Employees,Germany,Professional,Quarterly Invoiced,3342.13,40105.56,24,56,7,4.8,231,91.1,5,0,5.2,47.8,Full API Mesh & Automation,5,Yes,0.27,Medium,Active - Healthy
CUST-SAAS-01308,Terra Industries I,Telecom & 5G,1000-5000 Employees,France,Professional,Monthly Flexible,6724.07,80688.84,12,60,10,4.3,89,83.1,7,0,7.5,125.1,Full API Mesh & Automation,3,Yes,0.07,Low,Active - Healthy
CUST-SAAS-01309,Cygnus Systems J,FinTech & Banking,5000+ Enterprise,United Kingdom,Startup Tier,Multi-Year 3-Yr Strategic,1893.37,22720.44,12,32,3,1.6,44,46.4,29,2,32.1,4.3,Core Functional,20,Yes,0.89,Critical,Active - At Risk
CUST-SAAS-01310,Novus Ventures K,Logistics & Supply Chain,1000-5000 Employees,Japan,Startup Tier,Multi-Year 3-Yr Strategic,3076.1,36913.2,12,1,8,4.1,41,80.2,4,0,3.2,111.3,Core Functional,0,Yes,0.16,Low,Active - Healthy
CUST-SAAS-01311,Polaris Logistics L,E-Commerce & Retail,5000+ Enterprise,Australia,Enterprise Plus,Multi-Year 3-Yr Strategic,24259.31,291111.72,24,26,10,4.4,805,75.8,8,0,8.4,90.0,Deep Advanced,0,Yes,0.28,Medium,Active - Healthy
CUST-SAAS-01312,Echo Global M,SaaS & Enterprise Cloud,5000+ Enterprise,United Kingdom,Enterprise Plus,Monthly Flexible,24811.29,297735.48,12,55,8,4.7,339,86.4,5,0,2.6,130.8,Deep Advanced,7,Yes,0.37,Medium,In Renewal Discussion
CUST-SAAS-01313,Synthetix Digital N,Government & Public Sector,10-50 Employees,Taiwan,Startup Tier,Quarterly Invoiced,2407.29,28887.48,12,19,10,4.1,24,98.0,5,0,6.3,49.8,Core Functional,6,Yes,0.17,Low,Active - Healthy
CUST-SAAS-01314,Vector Enterprises O,Media & Entertainment,1000-5000 Employees,Canada,Enterprise Plus,Quarterly Invoiced,25276.77,303321.24,24,16,10,4.2,831,90.5,7,0,5.3,128.8,Core Functional,5,Yes,0.04,Low,Active - Healthy
CUST-SAAS-01315,Zion Networks P,Manufacturing & Robotics,201-1000 Employees,Germany,Professional,Annual Pre-Paid,8425.86,101110.32,12,25,9,4.5,134,82.8,4,0,2.6,132.5,Core Functional,1,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-01316,Aura Software Q,Media & Entertainment,51-200 Employees,Singapore,Startup Tier,Quarterly Invoiced,2604.48,31253.76,12,6,7,4.6,35,98.7,1,0,3.6,103.2,Core Functional,1,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-01317,Boreal Capital R,Logistics & Supply Chain,5000+ Enterprise,Taiwan,Custom Strategic,Multi-Year 3-Yr Strategic,45797.3,549567.6,36,51,2,2.8,5232,27.5,15,5,66.7,19.2,Core Functional,75,No,0.87,Critical,Churned
CUST-SAAS-01318,Crest Labs S,E-Commerce & Retail,201-1000 Employees,France,Enterprise Plus,Quarterly Invoiced,21569.03,258828.36,12,41,9,4.7,591,75.7,7,0,7.0,86.5,Full API Mesh & Automation,4,Yes,0.18,Low,Active - Healthy
CUST-SAAS-01319,Dynasty Cloud T,E-Commerce & Retail,5000+ Enterprise,Switzerland,Custom Strategic,Annual Pre-Paid,77209.92,926519.04,36,22,7,4.4,3836,78.1,8,1,9.3,80.4,Deep Advanced,5,Yes,0.2,Low,Active - Healthy
CUST-SAAS-01320,Apex Technologies U,Manufacturing & Robotics,201-1000 Employees,Singapore,Startup Tier,Multi-Year 3-Yr Strategic,1494.54,17934.48,12,60,4,1.7,57,26.6,25,3,24.3,24.1,Deep Advanced,25,No,0.92,Critical,Churned
CUST-SAAS-01321,Nexus Group V,Government & Public Sector,10-50 Employees,Taiwan,Enterprise Plus,Quarterly Invoiced,13034.55,156414.6,12,45,8,4.0,1158,84.5,5,0,2.5,103.8,Basic Exploratory,1,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-01322,Vertex Biomedical W,Telecom & 5G,1000-5000 Employees,Japan,Professional,Monthly Flexible,5765.49,69185.88,24,47,8,4.3,43,89.3,7,0,1.7,45.8,Basic Exploratory,1,Yes,0.19,Low,Active - Healthy
CUST-SAAS-01323,Quantum Solutions X,Professional Services & Legal,201-1000 Employees,Singapore,Startup Tier,Quarterly Invoiced,2198.9,26386.8,12,18,9,4.3,22,98.9,3,0,10.5,96.8,Full API Mesh & Automation,0,Yes,0.19,Low,Active - Healthy
CUST-SAAS-01324,Hyperion Robotics Y,Media & Entertainment,10-50 Employees,France,Startup Tier,Quarterly Invoiced,1378.99,16547.88,12,34,10,4.8,76,91.3,4,0,10.5,141.3,Basic Exploratory,3,Yes,0.03,Low,Active - Healthy
CUST-SAAS-01325,Aegis Security Z,Logistics & Supply Chain,10-50 Employees,Taiwan,Custom Strategic,Quarterly Invoiced,42551.88,510622.56,24,2,10,4.7,2434,87.8,4,0,9.1,136.0,Full API Mesh & Automation,0,Yes,0.32,Medium,Active - Healthy
CUST-SAAS-01326,Cobalt Dynamics A,SaaS & Enterprise Cloud,51-200 Employees,United States,Startup Tier,Multi-Year 3-Yr Strategic,1983.15,23797.8,12,16,8,4.8,58,90.3,7,0,3.7,112.0,Deep Advanced,6,Yes,0.14,Low,Active - Healthy
CUST-SAAS-01327,Starlight Analytics B,SaaS & Enterprise Cloud,51-200 Employees,Switzerland,Custom Strategic,Annual Pre-Paid,48236.53,578838.36,24,30,8,4.3,2632,81.5,2,0,9.5,133.7,Deep Advanced,5,Yes,0.09,Low,Active - Healthy
CUST-SAAS-01328,Titan Industries C,SaaS & Enterprise Cloud,5000+ Enterprise,Australia,Professional,Quarterly Invoiced,8482.55,101790.6,12,44,10,4.3,139,90.3,6,0,5.5,53.4,Full API Mesh & Automation,0,Yes,0.24,Low,Active - Healthy
CUST-SAAS-01329,Lumina Systems D,E-Commerce & Retail,1000-5000 Employees,Taiwan,Startup Tier,Quarterly Invoiced,1015.31,12183.72,12,8,10,4.3,41,84.2,1,0,10.5,139.7,Basic Exploratory,6,Yes,0.13,Low,Active - Healthy
CUST-SAAS-01330,Omni Ventures E,Professional Services & Legal,51-200 Employees,Singapore,Enterprise Plus,Multi-Year 3-Yr Strategic,17132.34,205588.08,12,9,8,4.2,995,88.4,8,0,5.3,107.4,Deep Advanced,3,Yes,0.23,Low,Active - Healthy
CUST-SAAS-01331,Solaris Logistics F,Telecom & 5G,5000+ Enterprise,Netherlands,Professional,Multi-Year 3-Yr Strategic,5119.25,61431.0,24,56,8,4.6,182,87.9,7,0,5.7,87.5,Deep Advanced,2,Yes,0.3,Medium,Active - Healthy
CUST-SAAS-01332,Prism Global G,Media & Entertainment,51-200 Employees,France,Professional,Monthly Flexible,6187.94,74255.28,24,50,8,4.1,217,91.1,0,0,2.8,54.6,Full API Mesh & Automation,3,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-01333,Vanguard Digital H,Telecom & 5G,51-200 Employees,Switzerland,Enterprise Plus,Multi-Year 3-Yr Strategic,10400.25,124803.0,24,14,9,4.3,1197,90.5,5,0,6.3,121.1,Core Functional,3,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-01334,Horizon Enterprises I,Energy & CleanTech,51-200 Employees,Singapore,Professional,Quarterly Invoiced,8639.36,103672.32,12,40,9,4.7,58,92.0,5,0,2.2,53.5,Full API Mesh & Automation,3,Yes,0.12,Low,Active - Healthy
CUST-SAAS-01335,Strata Networks J,Media & Entertainment,10-50 Employees,Canada,Professional,Quarterly Invoiced,6056.4,72676.8,24,50,7,4.0,283,79.1,0,0,2.3,153.1,Core Functional,0,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-01336,Aero Software K,SaaS & Enterprise Cloud,5000+ Enterprise,Singapore,Enterprise Plus,Annual Pre-Paid,12398.46,148781.52,24,15,2,2.4,1198,32.6,16,1,36.6,4.9,Basic Exploratory,35,No,0.67,High,Active - At Risk
CUST-SAAS-01337,Pulse Capital L,Manufacturing & Robotics,201-1000 Employees,Singapore,Professional,Monthly Flexible,3691.62,44299.44,12,21,5,2.1,176,56.7,25,4,47.7,13.5,Basic Exploratory,18,No,0.86,Critical,Under Review
CUST-SAAS-01338,Terra Labs M,SaaS & Enterprise Cloud,51-200 Employees,Canada,Enterprise Plus,Multi-Year 3-Yr Strategic,12718.15,152617.8,12,13,9,4.4,955,77.2,0,0,9.0,156.0,Deep Advanced,3,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-01339,Cygnus Cloud N,Logistics & Supply Chain,10-50 Employees,Netherlands,Custom Strategic,Multi-Year 3-Yr Strategic,37319.19,447830.28,48,7,9,4.3,4990,91.0,7,1,11.4,143.5,Full API Mesh & Automation,6,Yes,0.08,Low,Active - Healthy
CUST-SAAS-01340,Novus Technologies O,FinTech & Banking,51-200 Employees,Japan,Enterprise Plus,Monthly Flexible,14399.47,172793.64,36,1,10,4.5,626,87.4,1,0,5.4,110.0,Full API Mesh & Automation,6,Yes,0.22,Low,Active - Healthy
CUST-SAAS-01341,Polaris Group P,Government & Public Sector,5000+ Enterprise,Netherlands,Professional,Annual Pre-Paid,9490.77,113889.24,12,36,10,4.3,188,75.9,1,0,11.6,56.3,Deep Advanced,0,Yes,0.12,Low,Active - Healthy
CUST-SAAS-01342,Echo Biomedical Q,Telecom & 5G,10-50 Employees,Australia,Enterprise Plus,Monthly Flexible,26214.61,314575.32,24,22,2,3.1,581,39.3,9,2,48.2,20.7,Deep Advanced,65,No,0.78,High,Under Review
CUST-SAAS-01343,Synthetix Solutions R,SaaS & Enterprise Cloud,10-50 Employees,United Kingdom,Custom Strategic,Multi-Year 3-Yr Strategic,88964.57,1067574.84,24,43,9,4.9,6335,94.7,1,0,8.0,158.7,Deep Advanced,3,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-01344,Vector Robotics S,Professional Services & Legal,201-1000 Employees,Japan,Startup Tier,Annual Pre-Paid,1615.79,19389.48,12,32,1,3.3,66,38.7,29,1,71.9,19.8,Full API Mesh & Automation,73,No,0.82,Critical,Under Review
CUST-SAAS-01345,Zion Security T,Government & Public Sector,1000-5000 Employees,Netherlands,Professional,Quarterly Invoiced,8639.72,103676.64,24,17,8,4.1,144,92.7,4,0,3.3,58.7,Full API Mesh & Automation,5,Yes,0.37,Medium,In Renewal Discussion
CUST-SAAS-01346,Aura Dynamics U,FinTech & Banking,1000-5000 Employees,Germany,Startup Tier,Annual Pre-Paid,2123.74,25484.88,12,4,7,4.3,44,89.0,4,0,4.6,93.4,Basic Exploratory,0,Yes,0.03,Low,Active - Healthy
CUST-SAAS-01347,Boreal Analytics V,SaaS & Enterprise Cloud,201-1000 Employees,Australia,Enterprise Plus,Multi-Year 3-Yr Strategic,27435.24,329222.88,36,59,4,1.8,972,33.8,13,2,62.6,9.0,Deep Advanced,31,No,0.7,High,Active - At Risk
CUST-SAAS-01348,Crest Industries W,Telecom & 5G,51-200 Employees,Netherlands,Custom Strategic,Annual Pre-Paid,84307.5,1011690.0,24,2,7,4.5,2576,88.2,4,0,8.6,170.4,Core Functional,6,Yes,0.14,Low,Active - Healthy
CUST-SAAS-01349,Dynasty Systems X,Logistics & Supply Chain,1000-5000 Employees,France,Professional,Annual Pre-Paid,6694.54,80334.48,12,10,10,4.4,124,75.0,4,1,9.7,117.5,Full API Mesh & Automation,7,Yes,0.02,Low,Active - Healthy
CUST-SAAS-01350,Apex Ventures Y,Government & Public Sector,10-50 Employees,Netherlands,Custom Strategic,Multi-Year 3-Yr Strategic,50056.38,600676.56,24,21,7,4.5,6122,97.4,3,0,6.1,63.3,Full API Mesh & Automation,5,Yes,0.11,Low,Active - Healthy
CUST-SAAS-01351,Nexus Logistics Z,FinTech & Banking,5000+ Enterprise,Canada,Startup Tier,Quarterly Invoiced,2955.49,35465.88,12,30,9,4.6,40,75.9,2,0,3.6,56.7,Core Functional,2,Yes,0.06,Low,Active - Healthy
CUST-SAAS-01352,Vertex Global A,SaaS & Enterprise Cloud,51-200 Employees,United States,Startup Tier,Multi-Year 3-Yr Strategic,3019.9,36238.8,12,22,10,4.3,33,76.7,4,1,2.2,169.7,Basic Exploratory,3,Yes,0.06,Low,Active - Healthy
CUST-SAAS-01353,Quantum Digital B,Government & Public Sector,1000-5000 Employees,France,Professional,Quarterly Invoiced,9415.0,112980.0,24,10,10,4.2,120,99.9,5,0,3.7,125.1,Deep Advanced,0,Yes,0.25,Medium,Active - Healthy
CUST-SAAS-01354,Hyperion Enterprises C,Government & Public Sector,10-50 Employees,Japan,Startup Tier,Quarterly Invoiced,2770.3,33243.6,12,13,10,4.4,53,83.2,1,0,4.7,164.0,Deep Advanced,3,Yes,0.29,Medium,Active - Healthy
CUST-SAAS-01355,Aegis Networks D,Telecom & 5G,51-200 Employees,Germany,Professional,Multi-Year 3-Yr Strategic,3904.84,46858.08,24,54,9,4.7,150,83.9,7,0,7.5,141.1,Deep Advanced,6,Yes,0.18,Low,Active - Healthy
CUST-SAAS-01356,Cobalt Software E,Energy & CleanTech,51-200 Employees,Switzerland,Professional,Quarterly Invoiced,4145.85,49750.2,24,44,7,5.0,40,83.1,4,0,3.6,138.4,Deep Advanced,1,Yes,0.03,Low,Active - Healthy
CUST-SAAS-01357,Starlight Capital F,Manufacturing & Robotics,1000-5000 Employees,France,Professional,Annual Pre-Paid,8742.85,104914.2,24,1,2,1.5,211,53.6,28,1,70.0,17.0,Full API Mesh & Automation,28,No,0.86,Critical,Active - At Risk
CUST-SAAS-01358,Titan Labs G,Government & Public Sector,1000-5000 Employees,Japan,Custom Strategic,Quarterly Invoiced,36699.22,440390.64,24,5,4,3.3,6483,46.4,16,3,69.2,6.7,Full API Mesh & Automation,76,No,0.9,Critical,Churned
CUST-SAAS-01359,Lumina Cloud H,Professional Services & Legal,201-1000 Employees,Canada,Custom Strategic,Multi-Year 3-Yr Strategic,52048.05,624576.6,48,46,1,2.7,3845,56.2,14,2,30.4,16.1,Basic Exploratory,85,No,0.82,Critical,Active - At Risk
CUST-SAAS-01360,Omni Technologies I,Logistics & Supply Chain,10-50 Employees,Germany,Custom Strategic,Monthly Flexible,33443.8,401325.6,48,5,9,4.6,3652,98.8,8,0,4.7,107.1,Basic Exploratory,6,Yes,0.37,Medium,In Renewal Discussion
