order_id,order_date,fiscal_year,fiscal_quarter,customer_id,customer_name,account_tier,industry,region,country,sales_channel,product_category,product_sku,product_name,quantity,unit_price,discount_rate_pct,total_amount,cogs_amount,gross_margin_pct,payment_terms,order_status,sales_rep
ORD-2026-02139,2024-01-12,2024,2024-Q1,CUST-0019,Buy N Large Retail Mega,Enterprise Strategic,E-Commerce,APAC-East,South Korea,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,25,34300.0,18.0,703150.0,230211.31,67.26,Net 30,Completed,Brian O'Connor
ORD-2026-02140,2024-06-08,2024,2024-Q2,CUST-0015,Acme Aerospace Systems,Mid-Market,Manufacturing,EU-Central,Switzerland,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,2,17655.0,3.0,34250.7,6315.83,81.56,Annual Pre-Paid,Completed,Elena Rostova
ORD-2026-02141,2025-09-16,2025,2025-Q3,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,APAC-South,Singapore,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,21,12125.0,23.0,196061.25,45094.09,77.0,Net 60,Pending Verification,Alex Mercer
ORD-2026-02142,2024-12-26,2024,2024-Q4,CUST-0023,Delos Experience Living,Enterprise Strategic,Hospitality,EU-West,United Kingdom,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,69,36050.0,20.0,1989960.0,586640.21,70.52,Net 90,Pending Verification,Vikram Patel
ORD-2026-02143,2024-01-17,2024,2024-Q1,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,LATAM,Brazil,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,14,35000.0,7.0,455700.0,158720.31,65.17,Net 90,Completed,Chloe Dubois
ORD-2026-02144,2024-09-11,2024,2024-Q3,CUST-0034,Quantum Peak Labs,SMB Growth,Semiconductor,EU-West,France,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,7,6460.0,1.0,44767.8,13869.06,69.02,Annual Pre-Paid,Completed,Jessica Taylor
ORD-2026-02145,2025-02-16,2025,2025-Q1,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,APAC-East,Taiwan,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,10,34300.0,1.0,339570.0,113823.86,66.48,Annual Pre-Paid,In Fulfillment,Marcus Vance
ORD-2026-02146,2026-02-05,2026,2026-Q1,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,EU-Central,Germany,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,72,6840.0,13.0,428457.6,114441.02,73.29,Quarterly Net 30,In Fulfillment,Alex Mercer
ORD-2026-02147,2025-01-28,2025,2025-Q1,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,EU-North,Netherlands,Direct Field Sales,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,77,10640.0,17.0,680002.4,101048.36,85.14,Annual Pre-Paid,In Fulfillment,Rachel Green
ORD-2026-02148,2026-07-25,2026,2026-Q3,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,EU-West,United Kingdom,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,12,5832.0,4.0,67184.64,13806.44,79.45,Annual Pre-Paid,Completed,Chloe Dubois
ORD-2026-02149,2025-09-17,2025,2025-Q3,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,EU-West,France,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,43,12000.0,7.0,479880.0,118146.46,75.38,Quarterly Net 30,Pending Verification,Brian O'Connor
ORD-2026-02150,2025-09-14,2025,2025-Q3,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,US-West,United States,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,10,15675.0,4.0,150480.0,25401.02,83.12,Net 30,In Fulfillment,Marcus Vance
ORD-2026-02151,2025-02-16,2025,2025-Q1,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,US-East,United States,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,42,25296.0,11.0,945564.48,139281.65,85.27,Annual Pre-Paid,Completed,Marcus Vance
ORD-2026-02152,2026-05-10,2026,2026-Q2,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,APAC-East,South Korea,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,114,16005.0,6.0,1715095.8,266011.36,84.49,Net 30,In Fulfillment,Kenji Sato
ORD-2026-02153,2024-05-01,2024,2024-Q2,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,EU-West,United Kingdom,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,24,4725.0,23.0,87318.0,12434.08,85.76,Net 30,Completed,Vikram Patel
ORD-2026-02154,2024-12-01,2024,2024-Q4,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,EU-Central,Germany,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,42,8633.0,23.0,279191.22,59300.22,78.76,Net 60,Completed,Michael Chang
ORD-2026-02155,2024-07-06,2024,2024-Q3,CUST-0015,Acme Aerospace Systems,Mid-Market,Manufacturing,EU-West,France,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,38,13500.0,14.0,441180.0,99618.44,77.42,Net 30,Pending Verification,Michael Chang
ORD-2026-02156,2026-07-16,2026,2026-Q3,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,US-Central,United States,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,56,4770.0,16.0,224380.8,38862.75,82.68,Net 90,In Fulfillment,Vikram Patel
ORD-2026-02157,2024-01-03,2024,2024-Q1,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,APAC-East,Taiwan,Global Alliance Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,17,6732.0,24.0,86977.44,25510.48,70.67,Annual Pre-Paid,In Fulfillment,Gabriel Santos
ORD-2026-02158,2026-02-21,2026,2026-Q1,CUST-0019,Buy N Large Retail Mega,Enterprise Strategic,E-Commerce,LATAM,Brazil,Direct Field Sales,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,36,33950.0,21.0,965538.0,327703.6,66.06,Net 60,Pending Verification,Elena Rostova
ORD-2026-02159,2024-03-15,2024,2024-Q1,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,EU-Central,Switzerland,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,17,6800.0,5.0,109820.0,30782.55,71.97,Net 60,Completed,Chloe Dubois
ORD-2026-02160,2024-12-24,2024,2024-Q4,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,EU-West,United Kingdom,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,101,25544.0,17.0,2141353.52,262744.08,87.73,Net 60,Pending Verification,Hannah Schmidt
ORD-2026-02161,2025-09-28,2025,2025-Q3,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,APAC-East,Taiwan,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,66,5346.0,9.0,321080.76,75389.76,76.52,Net 60,Pending Verification,Hannah Schmidt
ORD-2026-02162,2024-11-13,2024,2024-Q4,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,LATAM,Brazil,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,75,36400.0,17.0,2265900.0,726220.95,67.95,Net 30,Completed,Astrid Lindgren
ORD-2026-02163,2025-07-01,2025,2025-Q3,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,LATAM,Brazil,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,45,17655.0,25.0,595856.25,94860.32,84.08,Annual Pre-Paid,Completed,David Lin
ORD-2026-02164,2024-03-19,2024,2024-Q1,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,APAC-East,South Korea,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,93,13000.0,16.0,1015560.0,235000.58,76.86,Annual Pre-Paid,In Fulfillment,Vikram Patel
ORD-2026-02165,2024-06-19,2024,2024-Q2,CUST-0035,Hyperion Data Mesh,Mid-Market,Data Infrastructure,APAC-East,Taiwan,Online B2B Portal,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,19,23560.0,5.0,425258.0,76333.81,82.05,Quarterly Net 30,Completed,Michael Chang
ORD-2026-02166,2026-03-24,2026,2026-Q1,CUST-0023,Delos Experience Living,Enterprise Strategic,Hospitality,APAC-East,Japan,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,49,4185.0,16.0,172254.6,20860.03,87.89,Net 30,Pending Verification,Brian O'Connor
ORD-2026-02167,2026-05-05,2026,2026-Q2,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,EU-Central,Germany,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,55,6912.0,18.0,311731.2,76904.09,75.33,Annual Pre-Paid,Completed,Vikram Patel
ORD-2026-02168,2025-05-18,2025,2025-Q2,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,US-East,United States,Direct Field Sales,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,2,37100.0,9.0,67522.0,19979.76,70.41,Net 90,Pending Verification,Brian O'Connor
ORD-2026-02169,2024-11-15,2024,2024-Q4,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,APAC-East,Japan,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,102,13375.0,10.0,1227825.0,249371.26,79.69,Net 60,In Fulfillment,Sarah Chen
ORD-2026-02170,2026-04-03,2026,2026-Q2,CUST-0035,Hyperion Data Mesh,Mid-Market,Data Infrastructure,US-East,United States,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,26,6840.0,6.0,167169.6,37579.73,77.52,Net 30,In Fulfillment,Michael Chang
ORD-2026-02171,2025-01-15,2025,2025-Q1,CUST-0035,Hyperion Data Mesh,Mid-Market,Data Infrastructure,APAC-East,Japan,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,3,35350.0,10.0,95445.0,34264.76,64.1,Annual Pre-Paid,Pending Verification,Marcus Vance
ORD-2026-02172,2025-09-14,2025,2025-Q3,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,US-West,United States,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,93,35700.0,14.0,2855286.0,829746.11,70.94,Net 60,Pending Verification,Astrid Lindgren
ORD-2026-02173,2025-03-03,2025,2025-Q1,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,EU-West,United Kingdom,Direct Field Sales,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,40,16005.0,15.0,544170.0,88155.54,83.8,Quarterly Net 30,Completed,Gabriel Santos
ORD-2026-02174,2026-02-26,2026,2026-Q1,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,EU-Central,Switzerland,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,97,5454.0,24.0,402068.88,68592.95,82.94,Net 30,In Fulfillment,Alex Mercer
ORD-2026-02175,2025-11-26,2025,2025-Q4,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,APAC-East,Taiwan,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,112,5562.0,19.0,504584.64,90371.11,82.09,Net 90,In Fulfillment,Sarah Chen
ORD-2026-02176,2024-04-04,2024,2024-Q2,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,APAC-South,Singapore,Strategic Reseller Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,53,6596.0,7.0,325116.84,96852.31,70.21,Net 90,Completed,David Lin
ORD-2026-02177,2024-06-15,2024,2024-Q2,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,EU-West,United Kingdom,Strategic Reseller Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,19,24304.0,17.0,383274.08,67609.55,82.36,Annual Pre-Paid,In Fulfillment,Marcus Vance
ORD-2026-02178,2024-01-19,2024,2024-Q1,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,EU-West,United Kingdom,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,65,12000.0,15.0,663000.0,134655.3,79.69,Net 90,Completed,Astrid Lindgren
ORD-2026-02179,2025-12-15,2025,2025-Q4,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,LATAM,Brazil,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,15,15345.0,14.0,197950.5,39352.56,80.12,Net 30,Pending Verification,Astrid Lindgren
ORD-2026-02180,2024-09-06,2024,2024-Q3,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,EU-North,Netherlands,Global Alliance Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,57,6732.0,8.0,353026.08,105943.13,69.99,Quarterly Net 30,Completed,Brian O'Connor
ORD-2026-02181,2024-01-03,2024,2024-Q1,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,EU-West,United Kingdom,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,26,8989.0,1.0,231376.86,66798.5,71.13,Net 90,Completed,Hannah Schmidt
ORD-2026-02182,2025-07-22,2025,2025-Q3,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,US-East,United States,Strategic Reseller Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,71,6596.0,13.0,407434.92,103895.9,74.5,Annual Pre-Paid,In Fulfillment,Alex Mercer
ORD-2026-02183,2025-02-09,2025,2025-Q1,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,EU-West,United Kingdom,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,52,13000.0,6.0,635440.0,120098.16,81.1,Net 30,Completed,Kenji Sato
ORD-2026-02184,2026-05-07,2026,2026-Q2,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,APAC-East,Taiwan,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,115,11625.0,9.0,1216556.25,304747.34,74.95,Net 60,Completed,Gabriel Santos
ORD-2026-02185,2026-01-28,2026,2026-Q1,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,APAC-South,Singapore,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,6,9078.0,1.0,53923.32,14176.44,73.71,Net 60,Completed,Gabriel Santos
ORD-2026-02186,2025-01-14,2025,2025-Q1,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,APAC-ANZ,Australia,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,14,16830.0,1.0,233263.8,50175.04,78.49,Annual Pre-Paid,Completed,Alex Mercer
ORD-2026-02187,2025-09-30,2025,2025-Q3,CUST-0035,Hyperion Data Mesh,Mid-Market,Data Infrastructure,EU-North,Netherlands,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,31,9345.0,5.0,275210.25,68967.69,74.94,Net 90,Pending Verification,Kenji Sato
ORD-2026-02188,2026-04-10,2026,2026-Q2,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,APAC-South,Singapore,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,45,12625.0,11.0,505631.25,106991.57,78.84,Net 90,Pending Verification,Elena Rostova
ORD-2026-02189,2025-06-10,2025,2025-Q2,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,US-West,United States,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,9,5508.0,11.0,44119.08,9803.26,77.78,Net 90,In Fulfillment,Kenji Sato
ORD-2026-02190,2026-06-26,2026,2026-Q2,CUST-0019,Buy N Large Retail Mega,Enterprise Strategic,E-Commerce,APAC-East,South Korea,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,56,6460.0,8.0,332819.2,85368.12,74.35,Net 90,In Fulfillment,Sarah Chen
ORD-2026-02191,2025-05-20,2025,2025-Q2,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,US-East,United States,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,26,7344.0,0.0,190944.0,54858.21,71.27,Annual Pre-Paid,In Fulfillment,Kenji Sato
ORD-2026-02192,2025-07-08,2025,2025-Q3,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,US-East,United States,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,42,12750.0,14.0,460530.0,91829.68,80.06,Annual Pre-Paid,Completed,Marcus Vance
ORD-2026-02193,2024-07-20,2024,2024-Q3,CUST-0023,Delos Experience Living,Enterprise Strategic,Hospitality,APAC-East,South Korea,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,69,4185.0,12.0,254113.2,26326.13,89.64,Net 30,Completed,Chloe Dubois
ORD-2026-02194,2024-08-23,2024,2024-Q3,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,EU-North,Netherlands,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,22,24304.0,6.0,502606.72,82829.59,83.52,Net 30,Pending Verification,Marcus Vance
ORD-2026-02195,2024-07-02,2024,2024-Q3,CUST-0017,Sterling Cooper Advertising,Mid-Market,Marketing & Media,EU-Central,Germany,Direct Field Sales,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,17,16005.0,9.0,247597.35,45706.47,81.54,Net 30,Completed,Kenji Sato
ORD-2026-02196,2026-01-19,2026,2026-Q1,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,EU-West,United Kingdom,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,31,4365.0,9.0,123136.65,17633.17,85.68,Quarterly Net 30,Completed,Gabriel Santos
ORD-2026-02197,2025-10-20,2025,2025-Q4,CUST-0034,Quantum Peak Labs,SMB Growth,Semiconductor,APAC-South,Singapore,Global Alliance Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,12,7208.0,7.0,80441.28,23134.91,71.24,Net 60,Completed,David Lin
ORD-2026-02198,2025-02-01,2025,2025-Q1,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,APAC-East,Japan,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,117,16830.0,11.0,1752507.9,366098.9,79.11,Quarterly Net 30,Completed,Jessica Taylor
ORD-2026-02199,2025-07-14,2025,2025-Q3,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,EU-West,France,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,103,12000.0,9.0,1124760.0,225289.43,79.97,Annual Pre-Paid,Completed,Gabriel Santos
ORD-2026-02200,2026-01-18,2026,2026-Q1,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,APAC-East,Japan,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,2,15510.0,12.0,27297.6,5874.44,78.48,Net 30,Pending Verification,Jessica Taylor
ORD-2026-02201,2025-05-15,2025,2025-Q2,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,EU-West,United Kingdom,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,12,9167.0,6.0,103403.76,28229.23,72.7,Net 60,In Fulfillment,Rachel Green
ORD-2026-02202,2026-05-31,2026,2026-Q2,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,EU-Central,Germany,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,28,13375.0,22.0,292110.0,68412.16,76.58,Net 60,Completed,Brian O'Connor
ORD-2026-02203,2026-04-03,2026,2026-Q2,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,EU-North,Netherlands,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,3,37450.0,4.0,107856.0,33456.93,68.98,Net 60,In Fulfillment,Astrid Lindgren
ORD-2026-02204,2025-07-01,2025,2025-Q3,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,APAC-South,Singapore,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,22,11875.0,10.0,235125.0,50316.75,78.6,Net 90,Completed,Sarah Chen
ORD-2026-02205,2025-03-09,2025,2025-Q1,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,EU-West,United Kingdom,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,40,5130.0,11.0,182628.0,41310.45,77.38,Net 30,In Fulfillment,Brian O'Connor
ORD-2026-02206,2025-09-14,2025,2025-Q3,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,APAC-East,South Korea,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,109,4185.0,11.0,405986.85,45714.12,88.74,Net 90,In Fulfillment,Brian O'Connor
ORD-2026-02207,2025-02-02,2025,2025-Q1,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,MEA,United Arab Emirates,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,60,4590.0,16.0,231336.0,40345.0,82.56,Quarterly Net 30,In Fulfillment,Sarah Chen
ORD-2026-02208,2024-01-31,2024,2024-Q1,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,APAC-ANZ,Australia,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,36,32900.0,9.0,1077804.0,321293.37,70.19,Annual Pre-Paid,In Fulfillment,Brian O'Connor
ORD-2026-02209,2024-05-11,2024,2024-Q2,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,EU-Central,Switzerland,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,15,10416.0,3.0,151552.8,22596.52,85.09,Quarterly Net 30,Completed,Jessica Taylor
ORD-2026-02210,2025-02-15,2025,2025-Q1,CUST-0020,Oscorp Pharmaceutical,Enterprise Strategic,Life Sciences,APAC-ANZ,Australia,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,107,11875.0,14.0,1092737.5,252531.64,76.89,Net 60,Completed,Gabriel Santos
ORD-2026-02211,2024-02-05,2024,2024-Q1,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,APAC-East,Taiwan,Online B2B Portal,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,84,8633.0,15.0,616396.2,147688.53,76.04,Net 30,Completed,Vikram Patel
ORD-2026-02212,2025-04-29,2025,2025-Q2,CUST-0020,Oscorp Pharmaceutical,Enterprise Strategic,Life Sciences,APAC-ANZ,Australia,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,119,8188.0,15.0,828216.2,197281.1,76.18,Annual Pre-Paid,Completed,Gabriel Santos
ORD-2026-02213,2026-02-15,2026,2026-Q1,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,APAC-East,Japan,Strategic Reseller Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,31,6664.0,6.0,194188.96,47751.07,75.41,Annual Pre-Paid,In Fulfillment,Alex Mercer
